tweet id,time of tweet,user id,text,user_id
1543059440647094272,2022-07-02 02:30:13+00:00,9.55686247825109e+17,"#Google #GOOG #TechnicalIndicator Market Types (MT) 
-1.1575 | Extreme Fear 

View interactive details:… https://t.co/g2vwpSprhH",
1543016137629245443,2022-07-01 23:38:09+00:00,1.499541636904325e+18,"Mes Junio 2022:

Meta (FB): -16,73%
Apple (AAPL): -8,14%
Amazon (AMZN): -11,65%
Netflix (NFLX): -11,43%
Google (GOO… https://t.co/36DixI3nue",
1543004970315923456,2022-07-01 22:53:47+00:00,8.933050690594038e+17,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/nFEAXFNR5H,
1542997418974797824,2022-07-01 22:23:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/CB9HT6QHB6,
1542990726849597440,2022-07-01 21:57:11+00:00,1.499541636904325e+18,"Semana 27/06 al 01/07:

Meta (FB): -5,95%
Apple (AAPL): -1,93%
Amazon (AMZN): -5,92%
Netflix (NFLX): -5,71%
Google… https://t.co/XD2dcvaOVV",
1542956792354848768,2022-07-01 19:42:20+00:00,848293488.0,"I bought some @Google (Alphabet) headed into the close.

$GOOGL #GOOG https://t.co/pgyI9ERHu7",
1542949520476196864,2022-07-01 19:13:26+00:00,1.2853528667152425e+18,$GOOG #GOOG #TradingView #Stocks #Cryptos #Traders https://t.co/HEbNMPgOaS,
1542923910743699456,2022-07-01 17:31:41+00:00,577795812.0,Better #StockSplit Stocks to Buy Right Now: #Amazon or #Alphabet ? | The Motley Fool #goog  https://t.co/70b7T1hwNn,
1542919446955794435,2022-07-01 17:13:56+00:00,1.3767192530349548e+18,"Stocks Buy Zone- for upcoming months!
#AAPL : 97-126
#amzn : 95-110
#BRK:B: 225-257
#GOOG: 1921-2257
#MSFT : 210-22… https://t.co/b2e57C5AsX",
1542906822222401536,2022-07-01 16:23:46+00:00,8.933050690594038e+17,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/8ZKjQyx47V,
1542899270059282435,2022-07-01 15:53:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/kk74Xkrsyi,
1542801125069422598,2022-07-01 09:23:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/qGIu0au7U7,
1542702976925564930,2022-07-01 02:53:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/5fkZVRnQGo,
1542697055172210690,2022-07-01 02:30:14+00:00,9.55686247825109e+17,"#Google #GOOG #TechnicalIndicator Market Types (MT) 
-1.0496 | Extreme Fear 

View interactive details:… https://t.co/RUQ7VXhQoc",
1542665187743760385,2022-07-01 00:23:36+00:00,1.3469888714022216e+18,"#MSFT #AAPL #GOOG - about a quarter down

#AMZN more than a third down

🤔 https://t.co/3C9tyRjaLp",
1542659498371948544,2022-07-01 00:01:00+00:00,1.4859343755316142e+18,"19-year-old Andrew Lin started his investing journey with Tiger Brokers while studying at university. 
Andrew is no… https://t.co/6Mqxm09KVn",
1542628294977134592,2022-06-30 21:57:00+00:00,8.877542791252214e+17,"$GOOG #GOOG Continues to hold the Covid low VWAP zone for now. 

There aren't a lot of levels below that until you… https://t.co/9gseU1q5rk",
1542613275392626688,2022-06-30 20:57:19+00:00,1.261756262188028e+18,GOOG: TECHNICAL ANALYSIS. - #GOOG chart on @TradingView https://t.co/Ul7obcZEdh,
1542612382953996290,2022-06-30 20:53:47+00:00,8.933050690594038e+17,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/0zpmxQf7FD,
1542604830736252929,2022-06-30 20:23:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/SLw5tTqoy0,
1542571992221622272,2022-06-30 18:13:17+00:00,19816498.0,"Step by step fix the #TechnicalSEO basic can give always small boost just on issue
Next period the results from all… https://t.co/9X3EUckg2g",
1542529404051501056,2022-06-30 15:24:03+00:00,198835982.0,$GOOG Google to face legal action on data breach allegations https://t.co/4Itsozpv6M #GOOG,
1542514235476811781,2022-06-30 14:23:46+00:00,8.933050690594038e+17,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/z6eQl7OG2C,
1542506683489865728,2022-06-30 13:53:46+00:00,8.933050690594038e+17,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/89CLttDnES,
1542455941198745600,2022-06-30 10:32:08+00:00,1283519791.0,"Morning Traders ☕

I took these two shorts in #BTC, riding these two white arrows  🏄‍♂️  

#Elliottwave and #Algo T… https://t.co/HKdqirud8m",
